transaction_id,week,store_id,customer_id,channel,treatment_group,segment,net_sales,gross_margin,converted
T07S01018,7,S01,C0199,store,treatment,Core,94.81,39.82,1
T07S01019,7,S01,C0006,store,treatment,Value,68.34,28.7,0
T07S01020,7,S01,C0013,ecommerce,treatment,Core,109.61,38.36,1
T07S01021,7,S01,C0020,store,treatment,Premium,124.12,52.13,1
T07S01022,7,S01,C0027,store,treatment,Value,78.75,33.07,1
T07S01023,7,S01,C0034,store,treatment,Core,107.83,45.29,1
T07S01024,7,S01,C0041,store,treatment,Premium,117.71,41.2,1
T07S01025,7,S01,C0048,ecommerce,treatment,Value,110.28,46.32,1
T07S01026,7,S01,C0055,store,treatment,Core,114.44,48.07,1
T07S01027,7,S01,C0062,store,treatment,Premium,109.58,46.03,1
T07S01028,7,S01,C0069,store,treatment,Value,82.2,28.77,1
T07S01029,7,S01,C0076,store,treatment,Core,124.7,52.38,1
T07S01030,7,S01,C0083,ecommerce,treatment,Premium,118.75,49.88,1
T07S01031,7,S01,C0090,store,treatment,Value,72.47,30.44,0
T07S01032,7,S01,C0097,store,treatment,Core,100.44,35.15,1
T07S01033,7,S01,C0104,store,treatment,Premium,90.16,37.87,1
T07S01034,7,S01,C0111,store,treatment,Value,73.57,30.9,0
T07S01035,7,S01,C0118,ecommerce,treatment,Core,96.1,40.36,1
T07S01036,7,S01,C0125,store,treatment,Premium,77.72,27.2,1
T07S01037,7,S01,C0132,store,treatment,Value,59.9,25.16,0
T07S01038,7,S01,C0139,store,treatment,Core,76.23,32.01,1
T07S01039,7,S01,C0146,store,treatment,Premium,83.06,34.89,1
T07S01040,7,S01,C0153,ecommerce,treatment,Value,84.96,29.74,1
T07S01041,7,S01,C0160,store,treatment,Core,102.81,43.18,1
T07S01042,7,S01,C0167,store,treatment,Premium,106.6,44.77,1
T07S01043,7,S01,C0174,store,treatment,Value,108.21,45.45,1
T07S01044,7,S01,C0181,store,treatment,Core,77.99,27.3,1
T07S01045,7,S01,C0188,ecommerce,treatment,Premium,121.42,51.0,1
T07S01046,7,S01,C0195,store,treatment,Value,111.48,46.82,1
T07S01047,7,S01,C0002,store,treatment,Premium,69.66,29.26,0
T07S01048,7,S01,C0009,store,treatment,Value,113.08,39.58,1
T07S01049,7,S01,C0016,store,treatment,Core,88.31,37.09,1
T07S01050,7,S01,C0023,ecommerce,treatment,Premium,83.6,35.11,1
T07S01051,7,S01,C0030,store,treatment,Value,93.22,39.15,1
T07S01052,7,S01,C0037,store,treatment,Core,103.3,36.16,1
T07S01053,7,S01,C0044,store,treatment,Premium,103.72,43.56,1
T07S01054,7,S01,C0051,store,treatment,Value,83.92,35.25,1
T07S01055,7,S01,C0058,ecommerce,treatment,Core,67.49,28.34,0
T07S01056,7,S01,C0065,store,treatment,Premium,109.8,38.43,1
T07S01057,7,S01,C0072,store,treatment,Value,109.15,45.84,1
T07S01058,7,S01,C0079,store,treatment,Core,50.85,21.35,0
T07S01059,7,S01,C0086,store,treatment,Premium,107.47,45.14,1
T07S01060,7,S01,C0093,ecommerce,treatment,Value,88.06,30.82,1
T07S01061,7,S01,C0100,store,treatment,Core,59.95,25.18,0
T07S01062,7,S01,C0107,store,treatment,Premium,104.41,43.85,1
T07S01063,7,S01,C0114,store,treatment,Value,70.72,29.7,0
T07S01064,7,S01,C0121,store,treatment,Core,110.46,38.66,1
T07S01065,7,S01,C0128,ecommerce,treatment,Premium,124.72,52.38,1
T07S01066,7,S01,C0135,store,treatment,Value,82.49,34.65,1
T07S01067,7,S01,C0142,store,treatment,Core,83.87,35.23,1
T07S01068,7,S01,C0149,store,treatment,Premium,97.16,34.01,1
T07S01069,7,S01,C0156,store,treatment,Value,99.65,41.85,1
T07S01070,7,S01,C0163,ecommerce,treatment,Core,99.65,41.85,1
T07S01071,7,S01,C0170,store,treatment,Premium,97.35,40.89,1
T07S01072,7,S01,C0177,store,treatment,Value,83.84,29.34,1
T07S01073,7,S01,C0184,store,treatment,Core,83.26,34.97,1
T07S01074,7,S01,C0191,store,treatment,Premium,117.27,49.25,1
T07S01075,7,S01,C0198,ecommerce,treatment,Value,78.37,32.91,1
T07S01076,7,S01,C0005,store,treatment,Premium,99.86,34.95,1
T07S01077,7,S01,C0012,store,treatment,Value,75.26,31.61,0
T07S01078,7,S01,C0019,store,treatment,Core,99.23,41.68,1
T07S01079,7,S01,C0026,store,treatment,Premium,121.48,51.02,1
T07S01080,7,S01,C0033,ecommerce,treatment,Value,102.56,35.89,1
T07S01081,7,S01,C0040,store,treatment,Core,123.56,51.9,1
T07S01082,7,S01,C0047,store,treatment,Premium,114.47,48.08,1
T07S01083,7,S01,C0054,store,treatment,Value,112.49,47.24,1
T07S01084,7,S01,C0061,store,treatment,Core,64.49,22.57,0
T07S01085,7,S01,C0068,ecommerce,treatment,Premium,143.29,60.18,1
T07S01086,7,S01,C0075,store,treatment,Value,86.71,36.42,1
T07S01087,7,S01,C0082,store,treatment,Core,103.14,43.32,1
T07S01088,7,S01,C0089,store,treatment,Premium,98.12,34.34,1
T07S01089,7,S01,C0096,store,treatment,Value,59.47,24.98,0
T07S01090,7,S01,C0103,ecommerce,treatment,Core,127.05,53.36,1
T07S01091,7,S01,C0110,store,treatment,Premium,127.74,53.65,1
T07S01092,7,S01,C0117,store,treatment,Value,121.42,42.5,1
T07S01093,7,S01,C0124,store,treatment,Core,96.09,40.36,1
T07S01094,7,S01,C0131,store,treatment,Premium,123.23,51.76,1
T07S01095,7,S01,C0138,ecommerce,treatment,Value,88.81,37.3,1
T07S01096,7,S01,C0145,store,treatment,Core,79.81,27.93,1
T07S01097,7,S01,C0152,store,treatment,Premium,109.13,45.83,1
T07S01098,7,S01,C0159,store,treatment,Value,104.93,44.07,1
T07S01099,7,S01,C0166,store,treatment,Core,95.53,40.12,1
T07S01100,7,S01,C0173,ecommerce,treatment,Premium,124.93,43.73,1
T07S01101,7,S01,C0180,store,treatment,Value,70.4,29.57,0
T07S01102,7,S01,C0187,store,treatment,Core,65.3,27.43,0
T07S01103,7,S01,C0194,store,treatment,Premium,106.71,44.82,1
T07S01104,7,S01,C0001,store,treatment,Core,119.65,41.88,1
T07S01105,7,S01,C0008,ecommerce,treatment,Premium,73.28,30.78,0
T07S01106,7,S01,C0015,store,treatment,Value,127.26,53.45,1
T07S01107,7,S01,C0022,store,treatment,Core,131.73,55.33,1
T07S01108,7,S01,C0029,store,treatment,Premium,67.39,23.59,0
T07S01109,7,S01,C0036,store,treatment,Value,98.06,41.19,1
T07S01110,7,S01,C0043,ecommerce,treatment,Core,93.58,39.3,1
T07S01111,7,S01,C0050,store,treatment,Premium,100.38,42.16,1
T07S01112,7,S01,C0057,store,treatment,Value,102.43,35.85,1
T07S01113,7,S01,C0064,store,treatment,Core,87.85,36.9,1
T07S01114,7,S01,C0071,store,treatment,Premium,116.41,48.89,1
T07S01115,7,S01,C0078,ecommerce,treatment,Value,79.01,33.18,1
T07S01116,7,S01,C0085,store,treatment,Core,69.55,24.34,0
T07S01117,7,S01,C0092,store,treatment,Premium,139.11,58.43,1
T07S01118,7,S01,C0099,store,treatment,Value,80.12,33.65,1
T07S01119,7,S01,C0106,store,treatment,Core,91.61,38.48,1
T07S01120,7,S01,C0113,ecommerce,treatment,Premium,114.85,40.2,1
T07S01121,7,S01,C0120,store,treatment,Value,74.74,31.39,0
T07S01122,7,S01,C0127,store,treatment,Core,104.09,43.72,1
T07S01123,7,S01,C0134,store,treatment,Premium,124.65,52.35,1
T07S01124,7,S01,C0141,store,treatment,Value,89.35,31.27,1
T07S01125,7,S01,C0148,ecommerce,treatment,Core,83.99,35.28,1
T07S01126,7,S01,C0155,store,treatment,Premium,123.39,51.83,1
T07S01127,7,S01,C0162,store,treatment,Value,125.47,52.7,1
T07S01128,7,S01,C0169,store,treatment,Core,80.18,28.06,1
T07S01129,7,S01,C0176,store,treatment,Premium,100.33,42.14,1
T07S01130,7,S01,C0183,ecommerce,treatment,Value,46.48,19.52,0
T07S01131,7,S01,C0190,store,treatment,Core,98.87,41.52,1
T07S01132,7,S01,C0197,store,treatment,Premium,118.64,41.52,1
T07S01133,7,S01,C0004,store,treatment,Core,81.05,34.04,1
T07S01134,7,S01,C0011,store,treatment,Premium,99.95,41.98,1
T07S01135,7,S01,C0018,ecommerce,treatment,Value,97.31,40.87,1
T07S01136,7,S01,C0025,store,treatment,Core,116.16,40.65,1
T07S01137,7,S01,C0032,store,treatment,Premium,116.33,48.86,1
T07S01138,7,S01,C0039,store,treatment,Value,99.2,41.66,1
T07S01139,7,S01,C0046,store,treatment,Core,90.39,37.97,1
T07S01140,7,S01,C0053,ecommerce,treatment,Premium,96.73,33.85,1
T07S01141,7,S01,C0060,store,treatment,Value,70.98,29.81,0
T07S01142,7,S01,C0067,store,treatment,Core,94.31,39.61,1
T07S01143,7,S01,C0074,store,treatment,Premium,141.66,59.5,1
T07S01144,7,S01,C0081,store,treatment,Value,114.91,40.22,1
T07S01145,7,S01,C0088,ecommerce,treatment,Core,125.87,52.86,1
T07S01146,7,S01,C0095,store,treatment,Premium,119.79,50.31,1
T07S01147,7,S01,C0102,store,treatment,Value,41.72,17.52,0
T07S01148,7,S01,C0109,store,treatment,Core,83.46,29.21,1
T07S01149,7,S01,C0116,store,treatment,Premium,113.04,47.48,1
T07S01150,7,S01,C0123,ecommerce,treatment,Value,73.69,30.95,0
T07S01151,7,S01,C0130,store,treatment,Core,94.48,39.68,1
T07S01152,7,S01,C0137,store,treatment,Premium,93.32,32.66,1
T07S01153,7,S01,C0144,store,treatment,Value,74.4,31.25,0
T07S01154,7,S01,C0151,store,treatment,Core,80.77,33.92,1
T07S01155,7,S01,C0158,ecommerce,treatment,Premium,81.9,34.4,1
T07S01156,7,S01,C0165,store,treatment,Value,118.09,41.33,1
T07S01157,7,S01,C0172,store,treatment,Core,100.96,42.4,1
T07S01158,7,S01,C0179,store,treatment,Premium,116.52,48.94,1
T07S01159,7,S01,C0186,store,treatment,Value,78.6,33.01,1
T07S02000,7,S02,C0086,ecommerce,control,Premium,101.73,35.61,1
T07S02001,7,S02,C0093,store,control,Value,81.37,34.17,1
T07S02002,7,S02,C0100,store,control,Core,86.13,36.17,1
T07S02003,7,S02,C0107,store,control,Premium,88.27,37.07,1
T07S02004,7,S02,C0114,store,control,Value,84.82,29.69,1
T07S02005,7,S02,C0121,ecommerce,control,Core,89.09,37.42,1
T07S02006,7,S02,C0128,store,control,Premium,100.59,42.25,1
T07S02007,7,S02,C0135,store,control,Value,72.35,30.39,0
T07S02008,7,S02,C0142,store,control,Core,65.46,22.91,0
T07S02009,7,S02,C0149,store,control,Premium,91.04,38.24,1
T07S02010,7,S02,C0156,ecommerce,control,Value,30.93,12.99,0
T07S02011,7,S02,C0163,store,control,Core,64.59,27.13,0
T07S02012,7,S02,C0170,store,control,Premium,128.99,45.15,1
T07S02013,7,S02,C0177,store,control,Value,97.81,41.08,1
T07S02014,7,S02,C0184,store,control,Core,86.12,36.17,1
T07S02015,7,S02,C0191,ecommerce,control,Premium,92.79,38.97,1
T07S02016,7,S02,C0198,store,control,Value,42.58,14.9,0
T07S02017,7,S02,C0005,store,control,Premium,68.32,28.7,0
T07S02018,7,S02,C0012,store,control,Value,67.82,28.48,0
T07S02019,7,S02,C0019,store,control,Core,52.47,22.04,0
T07S02020,7,S02,C0026,ecommerce,control,Premium,48.39,16.94,0
T07S02021,7,S02,C0033,store,control,Value,66.93,28.11,0
T07S02022,7,S02,C0040,store,control,Core,51.69,21.71,0
T07S02023,7,S02,C0047,store,control,Premium,103.44,43.45,1
T07S02024,7,S02,C0054,store,control,Value,66.55,23.29,0
T07S02025,7,S02,C0061,ecommerce,control,Core,97.04,40.76,1
T07S02026,7,S02,C0068,store,control,Premium,62.62,26.3,0
T07S02027,7,S02,C0075,store,control,Value,103.16,43.33,1
T07S02028,7,S02,C0082,store,control,Core,88.96,31.14,1
T07S02029,7,S02,C0089,store,control,Premium,85.29,35.82,1
T07S02030,7,S02,C0096,ecommerce,control,Value,87.31,36.67,1
T07S02031,7,S02,C0103,store,control,Core,78.2,32.84,1
T07S02032,7,S02,C0110,store,control,Premium,89.07,31.17,1
T07S02033,7,S02,C0117,store,control,Value,51.78,21.75,0
T07S02034,7,S02,C0124,store,control,Core,90.66,38.08,1
T07S02035,7,S02,C0131,ecommerce,control,Premium,69.89,29.35,0
T07S02036,7,S02,C0138,store,control,Value,76.39,26.74,1
T07S02037,7,S02,C0145,store,control,Core,128.58,54.0,1
T07S02038,7,S02,C0152,store,control,Premium,102.46,43.03,1
T07S02039,7,S02,C0159,store,control,Value,73.48,30.86,0
T07S02040,7,S02,C0166,ecommerce,control,Core,109.93,38.48,1
T07S02041,7,S02,C0173,store,control,Premium,76.83,32.27,1
T07S02042,7,S02,C0180,store,control,Value,79.91,33.56,1
T07S02043,7,S02,C0187,store,control,Core,87.47,36.74,1
T07S02044,7,S02,C0194,store,control,Premium,83.45,29.21,1
T07S02045,7,S02,C0001,ecommerce,control,Core,85.56,35.93,1
T07S02046,7,S02,C0008,store,control,Premium,114.99,48.3,1
T07S02047,7,S02,C0015,store,control,Value,20.84,8.75,0
T07S02048,7,S02,C0022,store,control,Core,68.85,24.1,0
T07S02049,7,S02,C0029,store,control,Premium,106.4,44.69,1
T07S02050,7,S02,C0036,ecommerce,control,Value,82.33,34.58,1
T07S02051,7,S02,C0043,store,control,Core,53.54,22.49,0
T07S02052,7,S02,C0050,store,control,Premium,89.18,31.21,1
T07S02053,7,S02,C0057,store,control,Value,101.01,42.43,1
T07S02054,7,S02,C0064,store,control,Core,102.29,42.96,1
T07S02055,7,S02,C0071,ecommerce,control,Premium,98.79,41.49,1
T07S02056,7,S02,C0078,store,control,Value,72.99,25.55,0
T07S02057,7,S02,C0085,store,control,Core,72.91,30.62,0
T07S02058,7,S02,C0092,store,control,Premium,87.76,36.86,1
T07S02059,7,S02,C0099,store,control,Value,78.25,32.87,1
T07S02060,7,S02,C0106,ecommerce,control,Core,49.38,17.28,0
T07S02061,7,S02,C0113,store,control,Premium,76.56,32.15,1
T07S02062,7,S02,C0120,store,control,Value,58.74,24.67,0
T07S02063,7,S02,C0127,store,control,Core,30.33,12.74,0
T07S02064,7,S02,C0134,store,control,Premium,91.83,32.14,1
T07S02065,7,S02,C0141,ecommerce,control,Value,98.25,41.26,1
T07S02066,7,S02,C0148,store,control,Core,111.58,46.86,1
T07S02067,7,S02,C0155,store,control,Premium,102.42,43.02,1
T07S02068,7,S02,C0162,store,control,Value,75.64,26.47,0
T07S02069,7,S02,C0169,store,control,Core,77.93,32.73,1
T07S02070,7,S02,C0176,ecommerce,control,Premium,59.45,24.97,0
T07S02071,7,S02,C0183,store,control,Value,70.26,29.51,0
T07S02072,7,S02,C0190,store,control,Core,82.87,29.0,1
T07S02073,7,S02,C0197,store,control,Premium,106.85,44.88,1
T07S02074,7,S02,C0004,store,control,Core,89.1,37.42,1
T07S02075,7,S02,C0011,ecommerce,control,Premium,97.47,40.94,1
T07S02076,7,S02,C0018,store,control,Value,101.85,35.65,1
T07S02077,7,S02,C0025,store,control,Core,91.78,38.55,1
T07S02078,7,S02,C0032,store,control,Premium,117.59,49.39,1
T07S02079,7,S02,C0039,store,control,Value,67.29,28.26,0
T07S02080,7,S02,C0046,ecommerce,control,Core,58.23,20.38,0
T07S02081,7,S02,C0053,store,control,Premium,104.16,43.75,1
T07S02082,7,S02,C0060,store,control,Value,73.34,30.8,0
T07S02083,7,S02,C0067,store,control,Core,90.93,38.19,1
T07S02084,7,S02,C0074,store,control,Premium,58.01,20.3,0
T07S02085,7,S02,C0081,ecommerce,control,Value,59.44,24.96,0
T07S02086,7,S02,C0088,store,control,Core,52.39,22.0,0
T07S02087,7,S02,C0095,store,control,Premium,81.34,34.16,1
T07S02088,7,S02,C0102,store,control,Value,70.93,24.82,0
T07S02089,7,S02,C0109,store,control,Core,84.92,35.67,1
T07S02090,7,S02,C0116,ecommerce,control,Premium,109.67,46.06,1
T07S02091,7,S02,C0123,store,control,Value,87.83,36.89,1
T07S02092,7,S02,C0130,store,control,Core,83.33,29.16,1
T07S02093,7,S02,C0137,store,control,Premium,113.73,47.77,1
T07S02094,7,S02,C0144,store,control,Value,57.92,24.33,0
T07S02095,7,S02,C0151,ecommerce,control,Core,88.94,37.35,1
T07S02096,7,S02,C0158,store,control,Premium,46.24,16.18,0
T07S02097,7,S02,C0165,store,control,Value,91.8,38.55,1
T07S02098,7,S02,C0172,store,control,Core,112.36,47.19,1
T07S02099,7,S02,C0179,store,control,Premium,59.98,25.19,0
T07S02100,7,S02,C0186,ecommerce,control,Value,84.22,29.48,1
T07S02101,7,S02,C0193,store,control,Core,84.74,35.59,1
T07S02102,7,S02,C0200,store,control,Premium,132.31,55.57,1
T07S02103,7,S02,C0007,store,control,Core,66.13,27.78,0
T07S02104,7,S02,C0014,store,control,Premium,59.74,20.91,0
T07S02105,7,S02,C0021,ecommerce,control,Value,79.91,33.56,1
T07S02106,7,S02,C0028,store,control,Core,58.86,24.72,0
T07S02107,7,S02,C0035,store,control,Premium,70.46,29.59,0
T07S02108,7,S02,C0042,store,control,Value,109.79,38.43,1
T07S02109,7,S02,C0049,store,control,Core,72.56,30.47,0
T07S02110,7,S02,C0056,ecommerce,control,Premium,102.51,43.05,1
T07S02111,7,S02,C0063,store,control,Value,100.67,42.28,1
T07S02112,7,S02,C0070,store,control,Core,69.04,24.17,0
T07S02113,7,S02,C0077,store,control,Premium,122.11,51.28,1
T07S02114,7,S02,C0084,store,control,Value,102.59,43.09,1
T07S02115,7,S02,C0091,ecommerce,control,Core,102.05,42.86,1
T07S02116,7,S02,C0098,store,control,Premium,107.09,37.48,1
T07S02117,7,S02,C0105,store,control,Value,80.36,33.75,1
T07S02118,7,S02,C0112,store,control,Core,86.38,36.28,1
T07S02119,7,S02,C0119,store,control,Premium,75.55,31.73,0
T07S02120,7,S02,C0126,ecommerce,control,Value,80.36,28.13,1
T07S02121,7,S02,C0133,store,control,Core,70.82,29.75,0
T07S02122,7,S02,C0140,store,control,Premium,102.3,42.96,1
T07S02123,7,S02,C0147,store,control,Value,107.62,45.2,1
T07S02124,7,S02,C0154,store,control,Core,95.11,33.29,1
T07S02125,7,S02,C0161,ecommerce,control,Premium,84.6,35.53,1
T07S02126,7,S02,C0168,store,control,Value,90.88,38.17,1
T07S02127,7,S02,C0175,store,control,Core,111.48,46.82,1
T07S02128,7,S02,C0182,store,control,Premium,95.49,33.42,1
T07S02129,7,S02,C0189,store,control,Value,121.48,51.02,1
T07S02130,7,S02,C0196,ecommerce,control,Core,60.07,25.23,0
T07S02131,7,S02,C0003,store,control,Value,91.83,38.57,1
T07S02132,7,S02,C0010,store,control,Core,70.91,24.82,0
T07S02133,7,S02,C0017,store,control,Premium,95.03,39.91,1
T07S02134,7,S02,C0024,store,control,Value,62.65,26.31,0
T07S02135,7,S02,C0031,ecommerce,control,Core,68.65,28.83,0
T07S02136,7,S02,C0038,store,control,Premium,87.57,30.65,1
T07S02137,7,S02,C0045,store,control,Value,74.3,31.21,0
T07S02138,7,S02,C0052,store,control,Core,92.48,38.84,1
T07S02139,7,S02,C0059,store,control,Premium,69.65,29.25,0
T07S02140,7,S02,C0066,ecommerce,control,Value,74.0,25.9,0
T07S02141,7,S02,C0073,store,control,Core,89.82,37.72,1
T07S02142,7,S02,C0080,store,control,Premium,48.94,20.56,0
T07S02143,7,S02,C0087,store,control,Value,111.6,46.87,1
T07S02144,7,S02,C0094,store,control,Core,74.62,26.12,0
T07S02145,7,S02,C0101,ecommerce,control,Premium,56.27,23.63,0
T07S02146,7,S02,C0108,store,control,Value,79.97,33.59,1
T07S02147,7,S02,C0115,store,control,Core,85.73,36.01,1
T07S02148,7,S02,C0122,store,control,Premium,88.78,31.07,1
T07S02149,7,S02,C0129,store,control,Value,58.27,24.47,0
T07S02150,7,S02,C0136,ecommerce,control,Core,103.66,43.54,1
T07S02151,7,S02,C0143,store,control,Premium,123.11,51.71,1
T07S02152,7,S02,C0150,store,control,Value,42.36,14.82,0
T07S02153,7,S02,C0157,store,control,Core,112.03,47.05,1
T07S02154,7,S02,C0164,store,control,Premium,101.55,42.65,1
T07S02155,7,S02,C0171,ecommerce,control,Value,74.87,31.45,0
T07S02156,7,S02,C0178,store,control,Core,92.37,32.33,1
T07S02157,7,S02,C0185,store,control,Premium,97.16,40.81,1
T07S02158,7,S02,C0192,store,control,Value,67.02,28.15,0
T07S02159,7,S02,C0199,store,control,Core,108.28,45.48,1
T07S03000,7,S03,C0099,ecommerce,treatment,Value,89.56,31.35,1
T07S03001,7,S03,C0106,store,treatment,Core,135.08,56.74,1
T07S03002,7,S03,C0113,store,treatment,Premium,119.76,50.3,1
T07S03003,7,S03,C0120,store,treatment,Value,52.27,21.96,0
T07S03004,7,S03,C0127,store,treatment,Core,104.46,36.56,1
T07S03005,7,S03,C0134,ecommerce,treatment,Premium,112.41,47.21,1
T07S03006,7,S03,C0141,store,treatment,Value,70.71,29.7,0
T07S03007,7,S03,C0148,store,treatment,Core,96.07,40.35,1
T07S03008,7,S03,C0155,store,treatment,Premium,128.26,44.89,1
T07S03009,7,S03,C0162,store,treatment,Value,88.2,37.05,1
T07S03010,7,S03,C0169,ecommerce,treatment,Core,113.47,47.66,1
T07S03011,7,S03,C0176,store,treatment,Premium,102.87,43.21,1
T07S03012,7,S03,C0183,store,treatment,Value,52.0,18.2,0
T07S03013,7,S03,C0190,store,treatment,Core,121.2,50.9,1
T07S03014,7,S03,C0197,store,treatment,Premium,116.44,48.91,1
T07S03015,7,S03,C0004,ecommerce,treatment,Core,110.51,46.41,1
T07S03016,7,S03,C0011,store,treatment,Premium,113.73,39.8,1
T07S03017,7,S03,C0018,store,treatment,Value,83.58,35.1,1
T07S03018,7,S03,C0025,store,treatment,Core,112.18,47.12,1
T07S03019,7,S03,C0032,store,treatment,Premium,86.41,36.29,1
T07S03020,7,S03,C0039,ecommerce,treatment,Value,90.44,31.65,1
T07S03021,7,S03,C0046,store,treatment,Core,73.34,30.8,0
T07S03022,7,S03,C0053,store,treatment,Premium,106.24,44.62,1
T07S03023,7,S03,C0060,store,treatment,Value,74.33,31.22,0
T07S03024,7,S03,C0067,store,treatment,Core,130.38,45.63,1
T07S03025,7,S03,C0074,ecommerce,treatment,Premium,130.36,54.75,1
T07S03026,7,S03,C0081,store,treatment,Value,105.2,44.19,1
T07S03027,7,S03,C0088,store,treatment,Core,63.02,26.47,0
T07S03028,7,S03,C0095,store,treatment,Premium,96.35,33.72,1
T07S03029,7,S03,C0102,store,treatment,Value,120.07,50.43,1
T07S03030,7,S03,C0109,ecommerce,treatment,Core,110.42,46.37,1
T07S03031,7,S03,C0116,store,treatment,Premium,113.56,47.7,1
T07S03032,7,S03,C0123,store,treatment,Value,95.73,33.5,1
T07S03033,7,S03,C0130,store,treatment,Core,93.65,39.33,1
T07S03034,7,S03,C0137,store,treatment,Premium,97.18,40.82,1
T07S03035,7,S03,C0144,ecommerce,treatment,Value,58.45,24.55,0
T07S03036,7,S03,C0151,store,treatment,Core,90.3,31.6,1
T07S03037,7,S03,C0158,store,treatment,Premium,99.31,41.71,1
T07S03038,7,S03,C0165,store,treatment,Value,72.86,30.6,0
T07S03039,7,S03,C0172,store,treatment,Core,75.42,31.68,0
T07S03040,7,S03,C0179,ecommerce,treatment,Premium,80.93,28.33,1
T07S03041,7,S03,C0186,store,treatment,Value,69.34,29.12,0
T07S03042,7,S03,C0193,store,treatment,Core,118.78,49.89,1
T07S03043,7,S03,C0200,store,treatment,Premium,127.43,53.52,1
T07S03044,7,S03,C0007,store,treatment,Core,100.31,35.11,1
T07S03045,7,S03,C0014,ecommerce,treatment,Premium,87.97,36.95,1
T07S03046,7,S03,C0021,store,treatment,Value,130.8,54.94,1
T07S03047,7,S03,C0028,store,treatment,Core,97.66,41.02,1
T07S03048,7,S03,C0035,store,treatment,Premium,114.66,40.13,1
